id,displayName,description,icon,level,equipmentTier,weaponOwner,cargoSize,baseDamageMin,baseDamageMax,rangeMin,rangeMax,energyCostMin,energyCostMax,projectileLifetimeMin,projectileLifetimeMax,isHitscan,weaponType,damageType,targetingMode,projectilePrefabRef,usesAmmo,maxAmmoChargesMin,maxAmmoChargesMax
weapon_ai_disruptor_silver_L02_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,2,Silver,AI,5,28,36,5.81,6.43,3,5,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L03_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,3,Silver,AI,6,33,41,5.93,6.55,3,5,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L04_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,4,Silver,AI,7,38,48,6.04,6.68,4,6,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L05_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,5,Silver,AI,8,44,54,6.16,6.8,4,6,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L06_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,6,Silver,AI,9,49,61,6.27,6.93,4,6,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L07_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,7,Silver,AI,10,54,66,6.38,7.06,5,7,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L08_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,8,Silver,AI,11,59,73,6.5,7.18,5,7,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L09_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,9,Silver,AI,12,64,80,6.61,7.31,5,7,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_disruptor_silver_L10_01,Дестабилизатор,"Ломанный glitch-разряд magenta/red. Должен ощущаться как цифровой сбой. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_disruptor,10,Silver,AI,13,69,85,6.73,7.43,6,8,2,4,False,Disruptor,Energy,SelectedTarget,prefab_weapon_ai_disruptor_projectile,False,0,0
weapon_ai_rail_silver_L01_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,1,Silver,AI,5,30,38,9.03,9.97,4,6,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L02_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,2,Silver,AI,6,36,46,9.14,10.1,4,6,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L03_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,3,Silver,AI,7,44,54,9.25,10.23,4,6,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L04_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,4,Silver,AI,8,50,62,9.37,10.35,5,7,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L05_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,5,Silver,AI,9,57,71,9.48,10.48,5,7,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L06_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,6,Silver,AI,10,63,79,9.59,10.61,5,7,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L07_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,7,Silver,AI,11,71,87,9.71,10.73,6,8,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L08_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,8,Silver,AI,12,77,95,9.82,10.86,6,8,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L09_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,9,Silver,AI,13,84,104,9.94,10.98,6,8,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_rail_silver_L10_01,Игольчатый рельсотрон,"Игольчатый красный снайперский трассер. Быстрее и опаснее обычного лазера. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_rail,10,Silver,AI,14,90,112,10.05,11.11,7,9,1,3,False,Railgun,Kinetic,SelectedTarget,prefab_weapon_ai_rail_projectile,False,0,0
weapon_ai_swarm_missile_silver_L01_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,1,Silver,AI,6,10,14,7.6,8.4,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,22,33
weapon_ai_swarm_missile_silver_L02_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,2,Silver,AI,7,13,17,7.71,8.53,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,24,36
weapon_ai_swarm_missile_silver_L03_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,3,Silver,AI,8,15,19,7.83,8.65,5,7,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,26,39
weapon_ai_swarm_missile_silver_L04_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,4,Silver,AI,9,18,22,7.94,8.78,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,28,42
weapon_ai_swarm_missile_silver_L05_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,5,Silver,AI,10,20,26,8.06,8.9,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,30,45
weapon_ai_swarm_missile_silver_L06_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,6,Silver,AI,11,22,28,8.17,9.03,6,8,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,32,48
weapon_ai_swarm_missile_silver_L07_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,7,Silver,AI,12,25,31,8.28,9.16,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,34,51
weapon_ai_swarm_missile_silver_L08_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,8,Silver,AI,13,27,33,8.4,9.28,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,36,54
weapon_ai_swarm_missile_silver_L09_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,9,Silver,AI,14,29,37,8.51,9.41,7,9,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,38,57
weapon_ai_swarm_missile_silver_L10_01,Рой мини-ракет,"Веер из 5 мини-ракет красного ИИ. Опасен количеством, а не одним большим ударом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ai_swarm_missile,10,Silver,AI,15,32,40,8.63,9.53,8,10,4,6,False,Missile,Explosive,SelectedTarget,prefab_weapon_ai_swarm_missile_projectile,True,40,60
weapon_ancient_beam_silver_L01_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,1,Silver,Ancients,3,37,47,8.55,9.45,7,9,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L02_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,2,Silver,Ancients,4,45,57,8.66,9.58,7,9,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L03_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,3,Silver,Ancients,5,54,66,8.78,9.7,7,9,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L04_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,4,Silver,Ancients,6,63,77,8.89,9.83,8,10,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L05_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,5,Silver,Ancients,7,71,87,9.01,9.95,8,10,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L06_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,6,Silver,Ancients,8,79,97,9.12,10.08,8,10,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L07_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,7,Silver,Ancients,9,87,107,9.23,10.21,9,11,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L08_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,8,Silver,Ancients,10,96,118,9.35,10.33,9,11,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L09_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,9,Silver,Ancients,11,104,128,9.46,10.46,9,11,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_beam_silver_L10_01,Энергетический луч,"Толстый red/gold/violet энергетический луч с кольцами энергии. Ощущается как древняя технология. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_beam,10,Silver,Ancients,12,112,138,9.58,10.58,10,12,1,1,True,Beam,Energy,SelectedTarget,prefab_weapon_ancient_beam_projectile,False,0,0
weapon_ancient_plasma_silver_L01_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,1,Silver,Ancients,5,49,61,6.17,6.83,8,10,5,7,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L02_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,2,Silver,Ancients,6,60,74,6.29,6.95,8,10,5,7,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L03_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,3,Silver,Ancients,7,71,87,6.4,7.08,8,10,5,7,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L04_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,4,Silver,Ancients,8,81,101,6.52,7.2,9,11,5,7,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L05_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,5,Silver,Ancients,9,92,114,6.63,7.33,9,11,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L06_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,6,Silver,Ancients,10,104,128,6.74,7.46,9,11,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L07_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,7,Silver,Ancients,11,115,141,6.86,7.58,10,12,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L08_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,8,Silver,Ancients,12,126,154,6.97,7.71,10,12,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L09_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,9,Silver,Ancients,13,136,168,7.09,7.83,10,12,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_plasma_silver_L10_01,Тяжёлая плазма,"Тяжёлый плазменный шар с древним узором внутри. Медленный, но очень мощный. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_plasma,10,Silver,Ancients,14,147,181,7.2,7.96,11,13,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_ancient_plasma_projectile,False,0,0
weapon_ancient_lance_silver_L01_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,1,Silver,Ancients,5,43,53,9.5,10.5,7,9,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
weapon_ancient_lance_silver_L02_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,2,Silver,Ancients,6,53,65,9.61,10.63,7,9,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
weapon_ancient_lance_silver_L03_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,3,Silver,Ancients,7,62,76,9.73,10.75,7,9,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
weapon_ancient_lance_silver_L04_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,4,Silver,Ancients,8,72,88,9.84,10.88,8,10,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
weapon_ancient_lance_silver_L05_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,5,Silver,Ancients,9,81,100,9.96,11,8,10,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
weapon_ancient_lance_silver_L06_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,6,Silver,Ancients,10,90,112,10.07,11.13,8,10,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
weapon_ancient_lance_silver_L07_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,7,Silver,Ancients,11,99,123,10.18,11.26,9,11,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
weapon_ancient_lance_silver_L08_01,Энергетическое копьё,"Длинное энергетическое копьё. Визуально отличается от railgun тем, что это не тонкая игла, а вытянутый клинок энергии. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_lance,8,Silver,Ancients,12,109,135,10.3,11.38,9,11,1,3,False,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0
