id,displayName,description,icon,level,equipmentTier,weaponOwner,cargoSize,baseDamageMin,baseDamageMax,rangeMin,rangeMax,energyCostMin,energyCostMax,projectileLifetimeMin,projectileLifetimeMax,isHitscan,weaponType,damageType,targetingMode,projectilePrefabRef,usesAmmo,maxAmmoChargesMin,maxAmmoChargesMax,autoDetectShotType,shotType,shotCount
weapon_ancient_lance_silver_L03_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,3,Silver,Ancients,7,62,76,248.37,276.09,7,9,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_lance_silver_L04_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,4,Silver,Ancients,8,72,88,251.36,279.62,8,10,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_lance_silver_L05_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,5,Silver,Ancients,9,81,100,254.62,282.88,8,10,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_lance_silver_L06_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,6,Silver,Ancients,10,90,112,257.61,286.41,8,10,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_lance_silver_L07_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,7,Silver,Ancients,11,99,123,260.60,289.95,9,11,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_lance_silver_L08_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,8,Silver,Ancients,12,109,135,263.86,293.21,9,11,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_lance_silver_L09_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,9,Silver,Ancients,13,118,146,266.85,296.74,9,11,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_lance_silver_L10_01,Энергетическое копьё,"Концентрированный золотой луч-копьё Ancients: мощная прямая световая линия от оружия до цели. Должен читаться как Beam, не как летящий снаряд. IMG: no bitmap projectile required for Beam runtime; fallback icon only, transparent background, no text, no watermark, mobile-friendly, stylized sci-fi.",icon_weapon_ancient_lance,10,Silver,Ancients,14,128,158,270.11,300.00,10,12,1,1,True,Lance,Energy,SelectedTarget,prefab_weapon_ancient_lance_projectile,False,0,0,False,Beam,5
weapon_ancient_orb_silver_L01_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,1,Silver,Ancients,6,32,40,164.67,183.70,6,8,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L02_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,2,Silver,Ancients,7,39,49,167.66,187.23,6,8,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L03_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,3,Silver,Ancients,8,46,58,170.92,190.49,6,8,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L04_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,4,Silver,Ancients,9,54,66,173.91,194.02,7,9,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L05_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,5,Silver,Ancients,10,61,75,177.17,197.28,7,9,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L06_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,6,Silver,Ancients,11,68,84,180.16,200.82,7,9,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L07_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,7,Silver,Ancients,12,75,93,183.15,204.35,8,10,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L08_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,8,Silver,Ancients,13,81,101,186.41,207.61,8,10,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L09_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,9,Silver,Ancients,14,89,109,189.40,211.14,8,10,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_orb_silver_L10_01,Орбитальная сфера,"Сфера с вращающимся кольцом вокруг. Более “магическая” и технологичная, чем обычная плазма. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_orb,10,Silver,Ancients,15,96,118,192.66,214.40,9,11,3,5,False,Orb,Energy,SelectedTarget,prefab_weapon_ancient_orb_projectile,False,0,0,False,MissileSwarm,1
weapon_ancient_singularity_silver_L01_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,1,Silver,Ancients,7,63,77,138.86,155.16,9,11,6,8,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L02_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,2,Silver,Ancients,8,76,94,141.85,158.70,9,11,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L03_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,3,Silver,Ancients,9,90,112,145.11,161.96,9,11,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L04_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,4,Silver,Ancients,10,104,128,148.10,165.49,10,12,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L05_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,5,Silver,Ancients,11,118,146,151.36,168.75,10,12,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L06_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,6,Silver,Ancients,12,132,162,154.35,172.28,10,12,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L07_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,7,Silver,Ancients,13,145,179,157.34,175.82,11,13,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L08_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,8,Silver,Ancients,14,160,196,160.60,179.08,11,13,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L09_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,9,Silver,Ancients,15,173,213,163.59,182.61,11,13,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_ancient_singularity_silver_L10_01,Сингулярность,"Тёмное ядро с красно-фиолетовым искажением вокруг. Самое тяжёлое и редкое оружие древних. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_ancient_singularity,10,Silver,Ancients,16,188,230,166.85,185.87,12,14,5,7,False,Singularity,Gravity,SelectedTarget,prefab_weapon_ancient_singularity_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L01_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,1,Silver,Infected,4,3,5,125.82,141.03,0,2,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L02_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,2,Silver,Infected,5,4,6,129.08,144.29,0,2,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L03_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,3,Silver,Infected,6,5,7,132.07,147.83,0,2,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L04_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,4,Silver,Infected,7,6,8,135.33,151.09,1,3,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L05_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,5,Silver,Infected,8,7,9,138.32,154.62,1,3,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L06_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,6,Silver,Infected,9,7,9,141.30,158.15,1,3,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L07_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,7,Silver,Infected,10,8,10,144.57,161.41,2,4,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L08_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,8,Silver,Infected,11,9,11,147.55,164.95,2,4,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L09_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,9,Silver,Infected,12,9,13,150.82,168.21,2,4,4,6,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_spore_silver_L10_01,Споровый залп,"Облако из 5–6 спор dark red/toxic green. Не выглядит как техника, а как заражённая биомасса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_spore,10,Silver,Infected,13,10,14,153.80,171.74,3,5,3,5,False,Spore,Biological,SelectedTarget,prefab_weapon_infected_spore_projectile,False,0,0,False,Wave,1
weapon_infected_acid_silver_L01_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,1,Silver,Infected,4,16,20,113.04,126.63,1,3,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L02_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,2,Silver,Infected,5,19,25,116.03,130.16,1,3,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L03_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,3,Silver,Infected,6,23,29,119.29,133.42,1,3,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L04_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,4,Silver,Infected,7,27,33,122.28,136.96,2,4,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L05_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,5,Silver,Infected,8,30,38,125.54,140.22,2,4,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L06_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,6,Silver,Infected,9,34,42,128.53,143.75,2,4,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L07_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,7,Silver,Infected,10,37,47,131.52,147.28,3,5,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L08_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,8,Silver,Infected,11,41,51,134.78,150.54,3,5,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L09_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,9,Silver,Infected,12,45,56,137.77,154.08,3,5,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_acid_silver_L10_01,Кислотный плевок,"Вязкий кислотный комок с тянущимся следом. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_acid,10,Silver,Infected,13,48,60,141.03,157.34,4,6,3,5,False,Acid,Corrosive,SelectedTarget,prefab_weapon_infected_acid_projectile,False,0,0,False,HeavyProjectile,1
weapon_infected_swarm_silver_L01_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,1,Silver,Infected,6,4,6,138.86,155.16,2,4,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
weapon_infected_swarm_silver_L02_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,2,Silver,Infected,7,5,7,141.85,158.70,2,4,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
weapon_infected_swarm_silver_L03_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,3,Silver,Infected,8,6,8,145.11,161.96,2,4,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
weapon_infected_swarm_silver_L04_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,4,Silver,Infected,9,7,9,148.10,165.49,3,5,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
weapon_infected_swarm_silver_L05_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,5,Silver,Infected,10,8,10,151.36,168.75,3,5,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
weapon_infected_swarm_silver_L06_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,6,Silver,Infected,11,9,11,154.35,172.28,3,5,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
weapon_infected_swarm_silver_L07_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,7,Silver,Infected,12,10,14,157.34,175.82,4,6,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
weapon_infected_swarm_silver_L08_01,Биорой,"Плотный рой из 8 мелких живых частиц. Должен читаться как агрессивная масса. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_infected_swarm,8,Silver,Infected,13,11,15,160.60,179.08,4,6,3,5,False,Swarm,Biological,SelectedTarget,prefab_weapon_infected_swarm_projectile,False,0,0,False,MissileSwarm,1
