id,displayName,description,level,groupKind,allyType,enemyFaction,strengthRank,strengthOrder,weaponOwner,weaponOwnerKey,variant,weaponCount,powerScore,tierPattern,familyPattern,weaponConfig01,weaponConfig02,weaponConfig03,weaponConfig04,weaponConfig05,actualWeaponCount,countCheck,strictLevelCheck,ownerCheck,referenceCheck,duplicateCheck,mixedTierCheck,allyOrderCheck,overallCheck,sourceBranch,sourceCsvPath,sourceNote
weapon_group_enemy_ai_L07_01,"Враги — ИИ — уровень 7, вариант 1","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 7; weapon count: 4; enemy baseline tier: Silver.",7,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,1,4,810,Silver + Silver + Silver + Silver,laser + pulse + plasma + railgun,weapon_ai_laser_silver_L07_01,weapon_ai_pulse_silver_L07_01,weapon_ai_plasma_silver_L07_01,weapon_ai_railgun_silver_L07_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L07_02,"Враги — ИИ — уровень 7, вариант 2","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 7; weapon count: 4; enemy baseline tier: Silver.",7,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,2,4,812,Silver + Silver + Silver + Silver,railgun + missile + laser + pulse,weapon_ai_railgun_silver_L07_01,weapon_ai_missile_silver_L07_01,weapon_ai_laser_silver_L07_01,weapon_ai_pulse_silver_L07_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L07_03,"Враги — ИИ — уровень 7, вариант 3","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 7; weapon count: 4; enemy baseline tier: Silver.",7,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,3,4,813,Silver + Silver + Silver + Silver,pulse + plasma + railgun + missile,weapon_ai_pulse_silver_L07_01,weapon_ai_plasma_silver_L07_01,weapon_ai_railgun_silver_L07_01,weapon_ai_missile_silver_L07_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L07_04,"Враги — ИИ — уровень 7, вариант 4","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 7; weapon count: 4; enemy baseline tier: Silver.",7,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,4,4,811,Silver + Silver + Silver + Silver,missile + laser + pulse + plasma,weapon_ai_missile_silver_L07_01,weapon_ai_laser_silver_L07_01,weapon_ai_pulse_silver_L07_01,weapon_ai_plasma_silver_L07_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L07_05,"Враги — ИИ — уровень 7, вариант 5","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 7; weapon count: 4; enemy baseline tier: Silver.",7,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,5,4,814,Silver + Silver + Silver + Silver,plasma + railgun + missile + laser,weapon_ai_plasma_silver_L07_01,weapon_ai_railgun_silver_L07_01,weapon_ai_missile_silver_L07_01,weapon_ai_laser_silver_L07_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L08_01,"Враги — ИИ — уровень 8, вариант 1","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 8; weapon count: 4; enemy baseline tier: Silver.",8,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,1,4,810,Silver + Silver + Silver + Silver,laser + pulse + plasma + railgun,weapon_ai_laser_silver_L08_01,weapon_ai_pulse_silver_L08_01,weapon_ai_plasma_silver_L08_01,weapon_ai_railgun_silver_L08_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L08_02,"Враги — ИИ — уровень 8, вариант 2","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 8; weapon count: 4; enemy baseline tier: Silver.",8,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,2,4,812,Silver + Silver + Silver + Silver,railgun + missile + laser + pulse,weapon_ai_railgun_silver_L08_01,weapon_ai_missile_silver_L08_01,weapon_ai_laser_silver_L08_01,weapon_ai_pulse_silver_L08_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L08_03,"Враги — ИИ — уровень 8, вариант 3","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 8; weapon count: 4; enemy baseline tier: Silver.",8,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,3,4,813,Silver + Silver + Silver + Silver,pulse + plasma + railgun + missile,weapon_ai_pulse_silver_L08_01,weapon_ai_plasma_silver_L08_01,weapon_ai_railgun_silver_L08_01,weapon_ai_missile_silver_L08_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L08_04,"Враги — ИИ — уровень 8, вариант 4","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 8; weapon count: 4; enemy baseline tier: Silver.",8,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,4,4,811,Silver + Silver + Silver + Silver,missile + laser + pulse + plasma,weapon_ai_missile_silver_L08_01,weapon_ai_laser_silver_L08_01,weapon_ai_pulse_silver_L08_01,weapon_ai_plasma_silver_L08_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L08_05,"Враги — ИИ — уровень 8, вариант 5","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 8; weapon count: 4; enemy baseline tier: Silver.",8,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,5,4,814,Silver + Silver + Silver + Silver,plasma + railgun + missile + laser,weapon_ai_plasma_silver_L08_01,weapon_ai_railgun_silver_L08_01,weapon_ai_missile_silver_L08_01,weapon_ai_laser_silver_L08_01,,4,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L09_01,"Враги — ИИ — уровень 9, вариант 1","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 9; weapon count: 5; enemy baseline tier: Silver.",9,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,1,5,1015,Silver + Silver + Silver + Silver + Silver,laser + pulse + plasma + railgun + missile,weapon_ai_laser_silver_L09_01,weapon_ai_pulse_silver_L09_01,weapon_ai_plasma_silver_L09_01,weapon_ai_railgun_silver_L09_01,weapon_ai_missile_silver_L09_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L09_02,"Враги — ИИ — уровень 9, вариант 2","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 9; weapon count: 5; enemy baseline tier: Silver.",9,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,2,5,1015,Silver + Silver + Silver + Silver + Silver,railgun + missile + laser + pulse + plasma,weapon_ai_railgun_silver_L09_01,weapon_ai_missile_silver_L09_01,weapon_ai_laser_silver_L09_01,weapon_ai_pulse_silver_L09_01,weapon_ai_plasma_silver_L09_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L09_03,"Враги — ИИ — уровень 9, вариант 3","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 9; weapon count: 5; enemy baseline tier: Silver.",9,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,3,5,1015,Silver + Silver + Silver + Silver + Silver,pulse + plasma + railgun + missile + laser,weapon_ai_pulse_silver_L09_01,weapon_ai_plasma_silver_L09_01,weapon_ai_railgun_silver_L09_01,weapon_ai_missile_silver_L09_01,weapon_ai_laser_silver_L09_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L09_04,"Враги — ИИ — уровень 9, вариант 4","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 9; weapon count: 5; enemy baseline tier: Silver.",9,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,4,5,1015,Silver + Silver + Silver + Silver + Silver,missile + laser + pulse + plasma + railgun,weapon_ai_missile_silver_L09_01,weapon_ai_laser_silver_L09_01,weapon_ai_pulse_silver_L09_01,weapon_ai_plasma_silver_L09_01,weapon_ai_railgun_silver_L09_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L09_05,"Враги — ИИ — уровень 9, вариант 5","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 9; weapon count: 5; enemy baseline tier: Silver.",9,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,5,5,1015,Silver + Silver + Silver + Silver + Silver,plasma + railgun + missile + laser + pulse,weapon_ai_plasma_silver_L09_01,weapon_ai_railgun_silver_L09_01,weapon_ai_missile_silver_L09_01,weapon_ai_laser_silver_L09_01,weapon_ai_pulse_silver_L09_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L10_01,"Враги — ИИ — уровень 10, вариант 1","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 10; weapon count: 5; enemy baseline tier: Silver.",10,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,1,5,1015,Silver + Silver + Silver + Silver + Silver,laser + pulse + plasma + railgun + missile,weapon_ai_laser_silver_L10_01,weapon_ai_pulse_silver_L10_01,weapon_ai_plasma_silver_L10_01,weapon_ai_railgun_silver_L10_01,weapon_ai_missile_silver_L10_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L10_02,"Враги — ИИ — уровень 10, вариант 2","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 10; weapon count: 5; enemy baseline tier: Silver.",10,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,2,5,1015,Silver + Silver + Silver + Silver + Silver,railgun + missile + laser + pulse + plasma,weapon_ai_railgun_silver_L10_01,weapon_ai_missile_silver_L10_01,weapon_ai_laser_silver_L10_01,weapon_ai_pulse_silver_L10_01,weapon_ai_plasma_silver_L10_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L10_03,"Враги — ИИ — уровень 10, вариант 3","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 10; weapon count: 5; enemy baseline tier: Silver.",10,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,3,5,1015,Silver + Silver + Silver + Silver + Silver,pulse + plasma + railgun + missile + laser,weapon_ai_pulse_silver_L10_01,weapon_ai_plasma_silver_L10_01,weapon_ai_railgun_silver_L10_01,weapon_ai_missile_silver_L10_01,weapon_ai_laser_silver_L10_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L10_04,"Враги — ИИ — уровень 10, вариант 4","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 10; weapon count: 5; enemy baseline tier: Silver.",10,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,4,5,1015,Silver + Silver + Silver + Silver + Silver,missile + laser + pulse + plasma + railgun,weapon_ai_missile_silver_L10_01,weapon_ai_laser_silver_L10_01,weapon_ai_pulse_silver_L10_01,weapon_ai_plasma_silver_L10_01,weapon_ai_railgun_silver_L10_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ai_L10_05,"Враги — ИИ — уровень 10, вариант 5","Вражеские группы ИИ: холодная точность, дальность и машинный огонь. Strict-level: 10; weapon count: 5; enemy baseline tier: Silver.",10,Enemy,,AI,,Enemy faction; not part of ally order,AI,ai,5,5,1015,Silver + Silver + Silver + Silver + Silver,plasma + railgun + missile + laser + pulse,weapon_ai_plasma_silver_L10_01,weapon_ai_railgun_silver_L10_01,weapon_ai_missile_silver_L10_01,weapon_ai_laser_silver_L10_01,weapon_ai_pulse_silver_L10_01,5,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L01_01,"Враги — Древние — уровень 1, вариант 1","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 1; weapon count: 1; enemy baseline tier: Silver.",1,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,1,1,203,Silver,plasma,weapon_ancient_plasma_silver_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L01_02,"Враги — Древние — уровень 1, вариант 2","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 1; weapon count: 1; enemy baseline tier: Silver.",1,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,2,1,204,Silver,railgun,weapon_ancient_railgun_silver_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L01_03,"Враги — Древние — уровень 1, вариант 3","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 1; weapon count: 1; enemy baseline tier: Silver.",1,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,3,1,205,Silver,missile,weapon_ancient_missile_silver_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L01_04,"Враги — Древние — уровень 1, вариант 4","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 1; weapon count: 1; enemy baseline tier: Silver.",1,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,4,1,202,Silver,laser,weapon_ancient_laser_silver_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L01_05,"Враги — Древние — уровень 1, вариант 5","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 1; weapon count: 1; enemy baseline tier: Silver.",1,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,5,1,201,Silver,pulse,weapon_ancient_pulse_silver_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L02_01,"Враги — Древние — уровень 2, вариант 1","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 2; weapon count: 1; enemy baseline tier: Silver.",2,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,1,1,203,Silver,plasma,weapon_ancient_plasma_silver_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L02_02,"Враги — Древние — уровень 2, вариант 2","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 2; weapon count: 1; enemy baseline tier: Silver.",2,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,2,1,204,Silver,railgun,weapon_ancient_railgun_silver_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L02_03,"Враги — Древние — уровень 2, вариант 3","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 2; weapon count: 1; enemy baseline tier: Silver.",2,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,3,1,205,Silver,missile,weapon_ancient_missile_silver_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L02_04,"Враги — Древние — уровень 2, вариант 4","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 2; weapon count: 1; enemy baseline tier: Silver.",2,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,4,1,202,Silver,laser,weapon_ancient_laser_silver_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L02_05,"Враги — Древние — уровень 2, вариант 5","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 2; weapon count: 1; enemy baseline tier: Silver.",2,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,5,1,201,Silver,pulse,weapon_ancient_pulse_silver_L02_01,,,,,1,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L03_01,"Враги — Древние — уровень 3, вариант 1","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 3; weapon count: 2; enemy baseline tier: Silver.",3,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,1,2,408,Silver + Silver,plasma + missile,weapon_ancient_plasma_silver_L03_01,weapon_ancient_missile_silver_L03_01,,,,2,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L03_02,"Враги — Древние — уровень 3, вариант 2","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 3; weapon count: 2; enemy baseline tier: Silver.",3,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,2,2,406,Silver + Silver,railgun + laser,weapon_ancient_railgun_silver_L03_01,weapon_ancient_laser_silver_L03_01,,,,2,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L03_03,"Враги — Древние — уровень 3, вариант 3","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 3; weapon count: 2; enemy baseline tier: Silver.",3,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,3,2,406,Silver + Silver,missile + pulse,weapon_ancient_missile_silver_L03_01,weapon_ancient_pulse_silver_L03_01,,,,2,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L03_04,"Враги — Древние — уровень 3, вариант 4","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 3; weapon count: 2; enemy baseline tier: Silver.",3,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,4,2,405,Silver + Silver,laser + plasma,weapon_ancient_laser_silver_L03_01,weapon_ancient_plasma_silver_L03_01,,,,2,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
weapon_group_enemy_ancient_L03_05,"Враги — Древние — уровень 3, вариант 5","Вражеские группы Древних: тяжёлое, дальнобойное и взрывное оружие. Strict-level: 3; weapon count: 2; enemy baseline tier: Silver.",3,Enemy,,Ancients,,Enemy faction; not part of ally order,Ancients,ancient,5,2,405,Silver + Silver,pulse + railgun,weapon_ancient_pulse_silver_L03_01,weapon_ancient_railgun_silver_L03_01,,,,2,OK,OK,OK,OK,OK,N/A_ENEMY_SILVER_BASELINE,N/A_ENEMY,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,enemy weapon groups keep the current Silver enemy baseline.
